borrower_id,loan_id,cycle_start_date,due_date,statement_date,amount_due,amount_paid,days_late,fee_assessed,interest_accrued,remaining_principal,payment_method,autopay_flag,hardship_flag,state,product_type,apr,term_months,statement_text,pay_ratio,is_partial_payment,fee_to_paid,fees_rolling3,fee_to_paid_prev,spiral_flag,anomaly_score,is_anomaly,explanation
B1057,L207,2025-01-29,2025-02-19,2025-02-12,75.0,78.48,3,10.0,0.0,209.74,Card,0,0,PA,installment,0.2135,36,Paid short due to cash flow timing; will catch up next cycle.,1.0464,0,0.127420998980632,3.0,0.06881365262868154,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1057,L207,2025-02-28,2025-03-21,2025-03-14,75.0,74.06,2,10.0,0.02,135.7,ACH,0,0,PA,installment,0.2135,36,Autopay failed: insufficient funds. Retry scheduled.,0.9874666666666667,0,0.13502565487442614,3.0,0.127420998980632,1,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1058,L208,2024-10-01,2024-10-22,2024-10-15,100.0,97.16,4,10.0,0.06,3447.21,Wallet,1,0,NY,bnpl,0.259,36,Partial payment made at branch; slip photo uploaded.,0.9716,0,0.1029230135858378,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1058,L208,2024-10-31,2024-11-21,2024-11-14,100.0,98.49,2,10.0,0.03,3348.75,ACH,1,0,NY,bnpl,0.259,36,"Payment posted, but fee assessment appears duplicated.",0.9849,0,0.1015331505736623,2.0,0.1029230135858378,0,1,0,Fee dispute—manual review recommended.
B1058,L208,2024-11-30,2024-12-21,2024-12-14,100.0,104.93,1,5.0,0.0,3248.75,Wallet,1,0,NY,bnpl,0.259,36,Partial payment made at branch; slip photo uploaded.,1.0493000000000001,0,0.047650814828933574,3.0,0.1015331505736623,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1058,L208,2024-12-30,2025-01-20,2025-01-13,100.0,96.09,2,5.0,0.08,3152.74,Check,1,0,NY,bnpl,0.259,36,"Payment posted, but fee assessment appears duplicated.",0.9609000000000001,0,0.052034550941825373,3.0,0.047650814828933574,1,1,0,Fee dispute—manual review recommended.
B1058,L208,2025-01-29,2025-02-19,2025-02-12,100.0,103.08,2,5.0,0.0,3052.74,Cash,1,0,NY,bnpl,0.259,36,Card declined; trying ACH instead tomorrow.,1.0308,0,0.04850601474582848,3.0,0.052034550941825373,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1058,L208,2025-02-28,2025-03-21,2025-03-14,100.0,98.76,2,10.0,0.03,2954.01,ACH,1,0,NY,bnpl,0.259,36,Employer payroll delay; expects full payment Friday.,0.9876,0,0.1012555690562981,3.0,0.04850601474582848,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1059,L209,2024-10-01,2024-10-22,2024-10-15,75.0,44.0,0,0.0,0.46,1525.41,Card,0,0,FL,bnpl,0.1786,24,"Payment posted, but fee assessment appears duplicated.",0.5866666666666667,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1059,L209,2024-10-31,2024-11-21,2024-11-14,75.0,52.01,0,0.0,0.34,1473.74,Card,0,0,FL,bnpl,0.1786,24,Set up autopay today—should clear next cycle.,0.6934666666666667,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1059,L209,2024-11-30,2024-12-21,2024-12-14,75.0,58.48,0,0.0,0.25,1415.51,Cash,0,0,FL,bnpl,0.1786,24,Card declined; trying ACH instead tomorrow.,0.7797333333333333,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1059,L209,2024-12-30,2025-01-20,2025-01-13,75.0,50.34,0,0.0,0.37,1365.54,Card,0,0,FL,bnpl,0.1786,24,Set up autopay today—should clear next cycle.,0.6712,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1059,L209,2025-01-29,2025-02-19,2025-02-12,75.0,47.97,0,0.0,0.4,1317.97,Wallet,0,0,FL,bnpl,0.1786,24,Partial payment made at branch; slip photo uploaded.,0.6396,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1059,L209,2025-02-28,2025-03-21,2025-03-14,75.0,42.8,0,0.0,0.48,1275.65,Card,0,0,FL,bnpl,0.1786,24,Partial payment made at branch; slip photo uploaded.,0.5706666666666667,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1060,L200,2024-10-01,2024-10-22,2024-10-15,400.0,84.38,11,20.0,4.19,4719.67,Wallet,1,0,CA,bnpl,0.1594,36,Multiple small penalties assessed over consecutive cycles.,0.21095,0,0.23702299123014933,1.0,0.0,0,-1,1,Late with fee—watch for penalty spiral if repeated.
B1060,L200,2024-10-31,2024-11-21,2024-11-14,400.0,138.44,15,20.0,3.47,4584.7,Check,1,0,CA,bnpl,0.1594,36,Multiple small penalties assessed over consecutive cycles.,0.3461,1,0.1444669170759896,2.0,0.23702299123014933,0,-1,1,Late with fee—watch for penalty spiral if repeated.
B1060,L200,2024-11-30,2024-12-21,2024-12-14,400.0,164.39,6,35.0,3.13,4423.44,Check,1,0,CA,bnpl,0.1594,36,Multiple small penalties assessed over consecutive cycles.,0.410975,1,0.21290832775716287,3.0,0.1444669170759896,1,-1,1,Late with fee—watch for penalty spiral if repeated.
B1060,L200,2024-12-30,2025-01-20,2025-01-13,400.0,148.37,15,35.0,3.34,4278.41,Check,1,0,CA,bnpl,0.1594,36,Multiple small penalties assessed over consecutive cycles.,0.370925,1,0.23589674462492416,3.0,0.21290832775716287,1,-1,1,Late with fee—watch for penalty spiral if repeated.
B1060,L200,2025-01-29,2025-02-19,2025-02-12,400.0,154.71,8,15.0,3.26,4126.96,Card,1,0,CA,bnpl,0.1594,36,Multiple small penalties assessed over consecutive cycles.,0.38677500000000004,1,0.09695559433779329,3.0,0.23589674462492416,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1060,L200,2025-02-28,2025-03-21,2025-03-14,400.0,179.25,13,20.0,2.93,3950.64,Check,1,0,CA,bnpl,0.1594,36,Multiple small penalties assessed over consecutive cycles.,0.448125,1,0.11157601115760112,3.0,0.09695559433779329,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1061,L201,2024-10-01,2024-10-22,2024-10-15,400.0,325.08,0,0.0,0.93,2086.22,Check,0,0,NY,revolving,0.1495,24,Paid short due to cash flow timing; will catch up next cycle.,0.8127,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1061,L201,2024-10-31,2024-11-21,2024-11-14,400.0,405.33,0,0.0,0.0,1686.22,Cash,0,0,NY,revolving,0.1495,24,Paid full on time via ACH.,1.013325,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1061,L201,2024-11-30,2024-12-21,2024-12-14,400.0,404.06,0,0.0,0.0,1286.22,Wallet,0,0,NY,revolving,0.1495,24,Paid full on time via ACH.,1.01015,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1061,L201,2024-12-30,2025-01-20,2025-01-13,400.0,286.84,0,0.0,1.41,1000.79,ACH,0,0,NY,revolving,0.1495,24,Customer misunderstood minimum vs statement balance.,0.7171,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1061,L201,2025-01-29,2025-02-19,2025-02-12,400.0,396.66,2,5.0,0.04,604.17,ACH,0,0,NY,revolving,0.1495,24,Customer misunderstood minimum vs statement balance.,0.99165,0,0.012605253869812937,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1061,L201,2025-02-28,2025-03-21,2025-03-14,400.0,226.02,0,0.0,2.17,380.32,Card,0,1,NY,revolving,0.1495,24,Hardship plan active: reduced payment accepted for 2 months.,0.56505,1,0.0,1.0,0.012605253869812937,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1062,L202,2024-10-01,2024-10-22,2024-10-15,150.0,151.3,3,5.0,0.0,2382.95,Check,0,0,PA,installment,0.2562,24,Customer disputes late fee; claims payment posted late.,1.0086666666666668,0,0.033046926635822864,1.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1062,L202,2024-10-31,2024-11-21,2024-11-14,150.0,155.44,3,5.0,0.0,2232.95,Wallet,0,0,PA,installment,0.2562,24,Paid short due to cash flow timing; will catch up next cycle.,1.0362666666666667,0,0.03216675244467319,2.0,0.033046926635822864,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1062,L202,2024-11-30,2024-12-21,2024-12-14,150.0,152.13,4,15.0,0.0,2082.95,ACH,0,0,PA,installment,0.2562,24,Customer misunderstood minimum vs statement balance.,1.0142,0,0.09859988168014198,3.0,0.03216675244467319,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1062,L202,2024-12-30,2025-01-20,2025-01-13,150.0,148.36,1,5.0,0.04,1934.63,Card,0,0,PA,installment,0.2562,24,Card declined; trying ACH instead tomorrow.,0.9890666666666668,0,0.03370180641682394,3.0,0.09859988168014198,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1062,L202,2025-01-29,2025-02-19,2025-02-12,150.0,146.62,3,5.0,0.07,1788.08,Cash,0,0,PA,installment,0.2562,24,Autopay failed: insufficient funds. Retry scheduled.,0.9774666666666667,0,0.03410175965079798,3.0,0.03370180641682394,1,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1062,L202,2025-02-28,2025-03-21,2025-03-14,150.0,149.14,1,15.0,0.02,1638.96,ACH,0,0,PA,installment,0.2562,24,Card declined; trying ACH instead tomorrow.,0.9942666666666665,0,0.10057663939922222,3.0,0.03410175965079798,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1063,L203,2024-10-01,2024-10-22,2024-10-15,150.0,155.91,0,0.0,0.0,3826.8,Cash,0,0,CA,revolving,0.2786,36,Paid full on time via ACH.,1.0393999999999999,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1063,L203,2024-10-31,2024-11-21,2024-11-14,150.0,147.35,0,0.0,0.06,3679.51,Cash,0,0,CA,revolving,0.2786,36,Paid full on time via ACH.,0.9823333333333333,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1063,L203,2024-11-30,2024-12-21,2024-12-14,150.0,91.46,0,0.0,1.36,3589.41,Wallet,0,1,CA,revolving,0.2786,36,Hardship plan active: reduced payment accepted for 2 months.,0.6097333333333332,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1063,L203,2024-12-30,2025-01-20,2025-01-13,150.0,154.98,0,0.0,0.0,3439.41,Check,0,0,CA,revolving,0.2786,36,Paid full on time via ACH.,1.0332,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1063,L203,2025-01-29,2025-02-19,2025-02-12,150.0,143.55,0,0.0,0.15,3296.01,Wallet,0,0,CA,revolving,0.2786,36,Paid full on time via ACH.,0.9570000000000001,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1063,L203,2025-02-28,2025-03-21,2025-03-14,150.0,107.51,0,0.0,0.99,3189.49,Check,0,0,CA,revolving,0.2786,36,Customer disputes late fee; claims payment posted late.,0.7167333333333333,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1064,L204,2024-10-01,2024-10-22,2024-10-15,400.0,249.27,0,0.0,2.43,4732.82,Check,0,1,PA,bnpl,0.1931,12,Hardship plan active: reduced payment accepted for 2 months.,0.623175,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1064,L204,2024-10-31,2024-11-21,2024-11-14,400.0,177.75,0,0.0,3.58,4558.65,Wallet,0,0,PA,bnpl,0.1931,12,Partial payment made at branch; slip photo uploaded.,0.444375,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1064,L204,2024-11-30,2024-12-21,2024-12-14,400.0,286.99,0,0.0,1.82,4273.48,Card,0,0,PA,bnpl,0.1931,12,Card declined; trying ACH instead tomorrow.,0.717475,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1064,L204,2024-12-30,2025-01-20,2025-01-13,400.0,179.34,0,0.0,3.55,4097.69,Check,0,0,PA,bnpl,0.1931,12,Card declined; trying ACH instead tomorrow.,0.44835,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1064,L204,2025-01-29,2025-02-19,2025-02-12,400.0,229.51,0,0.0,2.74,3870.92,Check,0,0,PA,bnpl,0.1931,12,Set up autopay today—should clear next cycle.,0.5737749999999999,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1064,L204,2025-02-28,2025-03-21,2025-03-14,400.0,254.98,0,0.0,2.33,3618.27,Check,0,0,PA,bnpl,0.1931,12,Employer payroll delay; expects full payment Friday.,0.63745,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1065,L205,2024-10-01,2024-10-22,2024-10-15,150.0,66.68,0,0.0,1.0,3240.46,ACH,1,0,TX,installment,0.1444,6,Employer payroll delay; expects full payment Friday.,0.4445333333333334,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1065,L205,2024-10-31,2024-11-21,2024-11-14,150.0,98.01,0,0.0,0.63,3143.08,Card,1,1,TX,installment,0.1444,6,Hardship plan active: reduced payment accepted for 2 months.,0.6534,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1065,L205,2024-11-30,2024-12-21,2024-12-14,150.0,68.82,0,0.0,0.98,3075.24,Card,1,0,TX,installment,0.1444,6,Employer payroll delay; expects full payment Friday.,0.45879999999999993,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1065,L205,2024-12-30,2025-01-20,2025-01-13,150.0,88.57,0,0.0,0.74,2987.41,Cash,1,0,TX,installment,0.1444,6,Autopay failed: insufficient funds. Retry scheduled.,0.5904666666666666,1,0.0,0.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1065,L205,2025-01-29,2025-02-19,2025-02-12,150.0,98.23,0,0.0,0.62,2889.8,Check,1,0,TX,installment,0.1444,6,Customer disputes late fee; claims payment posted late.,0.6548666666666667,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1065,L205,2025-02-28,2025-03-21,2025-03-14,150.0,130.68,0,0.0,0.23,2759.35,Cash,1,0,TX,installment,0.1444,6,Autopay failed: insufficient funds. Retry scheduled.,0.8712000000000001,1,0.0,0.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1066,L206,2024-10-01,2024-10-22,2024-10-15,250.0,254.36,2,10.0,0.0,3075.78,Cash,0,0,TX,bnpl,0.2562,12,"Payment posted, but fee assessment appears duplicated.",1.0174400000000001,0,0.03931435760339676,1.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1066,L206,2024-10-31,2024-11-21,2024-11-14,250.0,257.25,4,10.0,0.0,2825.78,Wallet,0,0,TX,bnpl,0.2562,12,Card declined; trying ACH instead tomorrow.,1.029,0,0.038872691933916424,2.0,0.03931435760339676,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1066,L206,2024-11-30,2024-12-21,2024-12-14,250.0,238.07,3,10.0,0.25,2587.96,Card,0,0,TX,bnpl,0.2562,12,Customer disputes late fee; claims payment posted late.,0.95228,0,0.04200445247196203,3.0,0.038872691933916424,1,1,0,Fee dispute—manual review recommended.
B1066,L206,2024-12-30,2025-01-20,2025-01-13,250.0,261.43,2,10.0,0.0,2337.96,Card,0,0,TX,bnpl,0.2562,12,Card declined; trying ACH instead tomorrow.,1.04572,0,0.0382511570975022,3.0,0.04200445247196203,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1066,L206,2025-01-29,2025-02-19,2025-02-12,250.0,240.81,2,5.0,0.2,2097.35,ACH,0,1,TX,bnpl,0.2562,12,Hardship plan active: reduced payment accepted for 2 months.,0.96324,0,0.02076325733981147,3.0,0.0382511570975022,1,1,0,Hardship plan active; reduced payment accepted without fees.
B1066,L206,2025-02-28,2025-03-21,2025-03-14,250.0,252.66,2,10.0,0.0,1847.35,Cash,0,1,TX,bnpl,0.2562,12,Hardship plan active: reduced payment accepted for 2 months.,1.01064,0,0.03957888070925354,3.0,0.02076325733981147,1,1,0,Hardship plan active; reduced payment accepted without fees.
B1067,L207,2024-10-01,2024-10-22,2024-10-15,150.0,77.44,0,0.0,1.11,2701.15,Card,0,1,FL,installment,0.1838,6,Hardship plan active: reduced payment accepted for 2 months.,0.5162666666666667,1,0.0,0.0,0.0,0,1,0,Hardship plan active; reduced payment accepted without fees.
B1067,L207,2024-10-31,2024-11-21,2024-11-14,150.0,80.83,0,0.0,1.06,2621.38,Wallet,0,0,FL,installment,0.1838,6,"Payment posted, but fee assessment appears duplicated.",0.5388666666666666,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1067,L207,2024-11-30,2024-12-21,2024-12-14,150.0,61.33,0,0.0,1.36,2561.41,Check,0,0,FL,installment,0.1838,6,Autopay failed: insufficient funds. Retry scheduled.,0.40886666666666666,1,0.0,0.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1067,L207,2024-12-30,2025-01-20,2025-01-13,150.0,87.36,0,0.0,0.96,2475.01,Wallet,0,0,FL,installment,0.1838,6,Customer disputes late fee; claims payment posted late.,0.5824,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1067,L207,2025-01-29,2025-02-19,2025-02-12,150.0,118.56,0,0.0,0.48,2356.93,ACH,0,0,FL,installment,0.1838,6,Customer misunderstood minimum vs statement balance.,0.7904,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1067,L207,2025-02-28,2025-03-21,2025-03-14,150.0,64.36,0,0.0,1.31,2293.88,Wallet,0,0,FL,installment,0.1838,6,Autopay failed: insufficient funds. Retry scheduled.,0.42906666666666665,1,0.0,0.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1068,L208,2024-10-01,2024-10-22,2024-10-15,75.0,76.44,0,0.0,0.0,879.71,Check,0,0,CA,installment,0.1889,6,Paid full on time via ACH.,1.0191999999999999,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1068,L208,2024-10-31,2024-11-21,2024-11-14,75.0,75.89,0,0.0,0.0,804.71,Check,0,0,CA,installment,0.1889,6,Paid full on time via ACH.,1.0118666666666667,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1068,L208,2024-11-30,2024-12-21,2024-12-14,75.0,78.73,0,0.0,0.0,729.71,ACH,0,0,CA,installment,0.1889,6,Paid full on time via ACH.,1.0497333333333334,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1068,L208,2024-12-30,2025-01-20,2025-01-13,75.0,72.99,0,0.0,0.03,656.75,Check,0,0,CA,installment,0.1889,6,Paid full on time via ACH.,0.9732,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1068,L208,2025-01-29,2025-02-19,2025-02-12,75.0,73.55,0,0.0,0.02,583.22,Check,0,0,CA,installment,0.1889,6,Paid full on time via ACH.,0.9806666666666666,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1068,L208,2025-02-28,2025-03-21,2025-03-14,75.0,76.17,0,0.0,0.0,508.22,Card,0,0,CA,installment,0.1889,6,Paid full on time via ACH.,1.0156,0,0.0,0.0,0.0,0,1,0,On-time full or near-full payment.
B1069,L209,2024-10-01,2024-10-22,2024-10-15,400.0,306.72,0,0.0,2.04,3919.24,Wallet,0,0,FL,bnpl,0.2619,12,"Payment posted, but fee assessment appears duplicated.",0.7668,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1069,L209,2024-10-31,2024-11-21,2024-11-14,400.0,162.21,0,0.0,5.19,3762.22,Cash,0,0,FL,bnpl,0.2619,12,Autopay failed: insufficient funds. Retry scheduled.,0.405525,1,0.0,0.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1069,L209,2024-11-30,2024-12-21,2024-12-14,400.0,243.72,0,0.0,3.41,3521.91,Wallet,0,0,FL,bnpl,0.2619,12,"Payment posted, but fee assessment appears duplicated.",0.6093,1,0.0,0.0,0.0,0,1,0,Fee dispute—manual review recommended.
B1069,L209,2024-12-30,2025-01-20,2025-01-13,400.0,312.06,0,0.0,1.92,3211.77,Wallet,0,0,FL,bnpl,0.2619,12,Customer misunderstood minimum vs statement balance.,0.78015,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1069,L209,2025-01-29,2025-02-19,2025-02-12,400.0,203.04,0,0.0,4.3,3013.03,Card,0,0,FL,bnpl,0.2619,12,Partial payment made at branch; slip photo uploaded.,0.5075999999999999,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1069,L209,2025-02-28,2025-03-21,2025-03-14,400.0,208.24,0,0.0,4.18,2808.97,Wallet,0,0,FL,bnpl,0.2619,12,Partial payment made at branch; slip photo uploaded.,0.5206000000000001,1,0.0,0.0,0.0,0,1,0,Partial on-time payment—signal of intent; consider nudge to full.
B1070,L200,2024-10-01,2024-10-22,2024-10-15,100.0,103.44,3,5.0,0.0,2444.7,Check,0,0,TX,installment,0.1303,36,Customer misunderstood minimum vs statement balance.,1.0344,0,0.048337200309358085,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1070,L200,2024-10-31,2024-11-21,2024-11-14,100.0,103.65,4,10.0,0.0,2344.7,Cash,0,0,TX,installment,0.1303,36,Set up autopay today—should clear next cycle.,1.0365,0,0.09647853352629039,2.0,0.048337200309358085,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1070,L200,2024-11-30,2024-12-21,2024-12-14,100.0,98.76,4,5.0,0.01,2245.95,Card,0,0,TX,installment,0.1303,36,"Payment posted, but fee assessment appears duplicated.",0.9876,0,0.05062778452814905,3.0,0.09647853352629039,1,1,0,Fee dispute—manual review recommended.
B1070,L200,2024-12-30,2025-01-20,2025-01-13,100.0,102.85,1,5.0,0.0,2145.95,ACH,0,0,TX,installment,0.1303,36,Card declined; trying ACH instead tomorrow.,1.0285,0,0.04861448711716092,3.0,0.05062778452814905,1,1,0,Late with fee—watch for penalty spiral if repeated.
B1070,L200,2025-01-29,2025-02-19,2025-02-12,100.0,101.59,1,5.0,0.0,2045.95,Check,0,0,TX,installment,0.1303,36,Autopay failed: insufficient funds. Retry scheduled.,1.0159,0,0.049217442661679295,3.0,0.04861448711716092,1,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1070,L200,2025-02-28,2025-03-21,2025-03-14,100.0,95.76,1,10.0,0.05,1950.24,Card,0,0,TX,installment,0.1303,36,Autopay failed: insufficient funds. Retry scheduled.,0.9576,0,0.10442773600668337,3.0,0.049217442661679295,1,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
B1071,L201,2024-10-01,2024-10-22,2024-10-15,250.0,258.35,5,15.0,0.0,3115.01,Check,1,0,CA,bnpl,0.245,36,Partial payment made at branch; slip photo uploaded.,1.0334,0,0.058060770272885615,1.0,0.0,0,1,0,Late with fee—watch for penalty spiral if repeated.
B1071,L201,2024-10-31,2024-11-21,2024-11-14,250.0,238.7,0,0.0,0.23,2876.54,ACH,1,0,CA,bnpl,0.245,36,Paid full on time via ACH.,0.9548,0,0.0,1.0,0.058060770272885615,0,1,0,On-time full or near-full payment.
B1071,L201,2024-11-30,2024-12-21,2024-12-14,250.0,239.3,1,10.0,0.22,2637.46,Cash,1,0,CA,bnpl,0.245,36,Autopay failed; retry scheduled.,0.9572,0,0.041788549937317176,2.0,0.0,0,1,0,Autopay failure likely caused the delay/fee; ensure funds & retry.
